"","trip_id","trip_start","trip_end","individual"
"1646","1109086",2014-04-10 00:01:00,2014-04-10 23:59:00,81
"1647","1109087",2014-04-14 00:01:00,2014-04-14 23:59:00,81
"1648","1109088",2014-04-24 00:01:00,2014-04-24 23:59:00,81
"1649","1109089",2014-04-30 00:01:00,2014-04-30 23:59:00,81
"1650","1109090",2014-05-12 00:01:00,2014-05-12 23:59:00,81
"1651","1109091",2014-05-13 00:01:00,2014-05-13 23:59:00,81
"1652","1109092",2014-05-14 00:01:00,2014-05-14 23:59:00,81
"1653","1109093",2014-05-19 00:01:00,2014-05-19 23:59:00,81
"1654","1109094",2014-05-20 00:01:00,2014-05-20 23:59:00,81
"1655","1109095",2014-05-22 00:01:00,2014-05-22 23:59:00,81
"1656","1109096",2014-05-31 00:01:00,2014-05-31 23:59:00,81
"1657","1109097",2014-06-01 00:01:00,2014-06-01 23:59:00,81
"1658","1109098",2014-06-02 00:01:00,2014-06-02 23:59:00,81
"1659","1109099",2014-06-04 00:01:00,2014-06-04 23:59:00,81
"1660","1109100",2014-06-06 00:01:00,2014-06-06 23:59:00,81
"1661","1109101",2014-06-07 00:01:00,2014-06-07 23:59:00,81
"1662","1109102",2014-04-03 00:01:00,2014-04-03 23:59:00,70
"1663","1109103",2014-04-08 00:01:00,2014-04-08 23:59:00,70
"1664","1109104",2014-04-13 00:01:00,2014-04-13 23:59:00,58
"1665","1109105",2014-04-21 00:01:00,2014-04-21 23:59:00,58
"1666","1109106",2014-04-24 00:01:00,2014-04-24 23:59:00,58
"1667","1109107",2014-05-14 00:01:00,2014-05-14 23:59:00,58
"1668","1109108",2014-05-18 00:01:00,2014-05-18 23:59:00,58
"1669","1109109",2014-05-22 00:01:00,2014-05-23 23:59:00,58
"1670","1109110",2014-05-29 00:01:00,2014-05-29 23:59:00,58
"1671","1109111",2014-06-05 00:01:00,2014-06-05 23:59:00,58
"1672","1109112",2014-01-02 00:01:00,2014-01-02 23:59:00,82
"1673","1109113",2014-01-10 00:01:00,2014-01-10 23:59:00,50
"1674","1109114",2014-01-03 00:01:00,2014-01-03 23:59:00,50
"1675","1109115",2014-01-30 00:01:00,2014-01-30 23:59:00,50
"1676","1109116",2014-01-16 00:01:00,2014-01-16 23:59:00,50
"1677","1108013",2014-08-18 00:01:00,2014-08-18 23:59:00,81
"1678","1108014",2014-08-19 00:01:00,2014-08-19 23:59:00,81
"1679","1108015",2014-08-26 00:01:00,2014-08-26 23:59:00,81
"1680","1108016",2014-08-27 00:01:00,2014-08-27 23:59:00,81
"1681","1108017",2014-09-02 00:01:00,2014-09-02 23:59:00,81
"1682","1108018",2014-09-03 00:01:00,2014-09-03 23:59:00,81
"1683","1108019",2014-09-08 00:01:00,2014-09-08 23:59:00,81
"1684","1108020",2014-06-02 00:01:00,2014-06-03 23:59:00,58
"1685","1108021",2014-10-05 00:01:00,2014-10-05 23:59:00,58
"1686","1108022",2014-10-13 00:01:00,2014-10-13 23:59:00,58
"1687","1108023",2014-06-18 00:01:00,2014-06-18 23:59:00,83
"1688","1108024",2014-06-20 00:01:00,2014-06-20 23:59:00,83
"1689","1108025",2014-06-24 00:01:00,2014-06-24 23:59:00,83
"1690","1108026",2014-07-07 00:01:00,2014-07-07 23:59:00,83
"1691","1108027",2014-08-15 00:01:00,2014-08-15 23:59:00,83
"1692","1108028",2014-03-19 00:01:00,2014-03-19 23:59:00,42
"1693","1108029",2014-09-28 00:01:00,2014-09-28 23:59:00,74
"1694","1108030",2014-09-23 00:01:00,2014-09-24 23:59:00,75
"1695","1108031",2014-03-14 00:01:00,2014-03-15 23:59:00,54
"1696","1108032",2014-12-28 00:01:00,2014-12-28 23:59:00,46
"1697","1108033",2014-12-08 00:01:00,2014-12-08 23:59:00,46
"1698","1108034",2014-12-16 00:01:00,2014-12-16 23:59:00,46
"1699","1108035",2014-12-10 00:01:00,2014-12-10 23:59:00,46
"1700","1108036",2014-02-16 00:01:00,2014-02-16 23:59:00,54
"1701","1108037",2014-10-28 00:01:00,2014-10-28 23:59:00,60
"1702","1108038",2014-10-30 00:01:00,2014-10-30 23:59:00,60
"1703","1108039",2014-11-04 00:01:00,2014-11-04 23:59:00,60
"1704","1108040",2014-11-06 00:01:00,2014-11-06 23:59:00,60
"1705","1108041",2014-11-09 00:01:00,2014-11-09 23:59:00,60
"1706","1108042",2014-09-11 00:01:00,2014-09-11 23:59:00,74
"1707","1108043",2014-09-10 00:01:00,2014-09-10 23:59:00,74
"1708","1108044",2014-09-09 00:01:00,2014-09-09 23:59:00,74
"1709","1108045",2014-07-20 00:01:00,2014-07-23 23:59:00,62
"1710","1108046",2014-09-03 00:01:00,2014-09-06 23:59:00,62
"1711","1108047",2014-05-07 00:01:00,2014-05-10 23:59:00,55
"1712","1108048",2014-04-05 00:01:00,2014-04-07 23:59:00,47
"1713","1108049",2014-09-19 00:01:00,2014-09-19 23:59:00,83
"1714","1108050",2014-09-21 00:01:00,2014-09-21 23:59:00,83
"1715","1108051",2014-03-25 00:01:00,2014-03-25 23:59:00,84
"1716","1108052",2014-09-05 00:01:00,2014-09-05 23:59:00,84
"1717","1108053",2014-09-12 00:01:00,2014-09-12 23:59:00,84
"1718","1108054",2014-05-16 00:01:00,2014-05-16 23:59:00,85
"1719","1108055",2014-05-15 00:01:00,2014-05-15 23:59:00,85
"1720","1108056",2014-04-11 00:01:00,2014-04-11 23:59:00,85
"1721","1108057",2014-02-06 00:01:00,2014-02-06 23:59:00,85
"1722","1108058",2014-01-09 00:01:00,2014-01-09 23:59:00,85
"1723","1108059",2014-01-03 00:01:00,2014-01-03 23:59:00,85
"1724","1108060",2014-12-05 00:01:00,2014-12-07 23:59:00,57
"1725","1108061",2014-09-13 00:01:00,2014-09-16 23:59:00,62
"1726","1108062",2014-03-19 00:01:00,2014-03-19 23:59:00,59
"1727","1108063",2014-03-24 00:01:00,2014-03-24 23:59:00,59
"1728","1108064",2014-03-25 00:01:00,2014-03-25 23:59:00,59
"1729","1108065",2014-04-07 00:01:00,2014-04-07 23:59:00,59
"1730","1108066",2014-04-08 00:01:00,2014-04-08 23:59:00,59
"1731","1108067",2014-04-09 00:01:00,2014-04-09 23:59:00,59
"1732","1108068",2014-04-14 00:01:00,2014-04-14 23:59:00,59
"1733","1108069",2014-04-30 00:01:00,2014-04-30 23:59:00,59
"1734","1108070",2014-05-12 00:01:00,2014-05-12 23:59:00,59
"1735","1108071",2014-05-13 00:01:00,2014-05-13 23:59:00,59
"1736","1108072",2014-05-14 00:01:00,2014-05-14 23:59:00,59
"1737","1108073",2014-05-20 00:01:00,2014-05-20 23:59:00,59
"1738","1108074",2014-05-21 00:01:00,2014-05-21 23:59:00,59
"1739","1108075",2014-05-31 00:01:00,2014-05-31 23:59:00,59
"1740","1108076",2014-06-05 00:01:00,2014-06-05 23:59:00,59
"1741","1108077",2014-06-06 00:01:00,2014-06-06 23:59:00,59
"1742","1108078",2014-06-08 00:01:00,2014-06-08 23:59:00,59
"1743","1108079",2014-06-09 00:01:00,2014-06-09 23:59:00,59
"1744","1108080",2014-06-12 00:01:00,2014-06-12 23:59:00,59
"1745","1108081",2014-06-18 00:01:00,2014-06-18 23:59:00,59
"1746","1109117",2014-01-03 00:01:00,2014-01-03 23:59:00,44
"1747","1109118",2014-02-21 00:01:00,2014-02-21 23:59:00,44
"1748","1109119",2014-02-24 00:01:00,2014-02-24 23:59:00,44
"1749","1109120",2014-01-17 00:01:00,2014-01-17 23:59:00,50
"1750","1109121",2014-01-23 00:01:00,2014-01-23 23:59:00,50
"1751","1109122",2014-01-24 00:01:00,2014-01-24 23:59:00,50
"1752","1109123",2014-01-28 00:01:00,2014-01-28 23:59:00,50
"1753","1109124",2014-01-29 00:01:00,2014-01-29 23:59:00,50
"1754","1109125",2014-01-20 00:01:00,2014-01-20 23:59:00,50
"1755","1109126",2014-01-21 00:01:00,2014-01-21 23:59:00,50
"1756","1109127",2014-01-22 00:01:00,2014-01-22 23:59:00,40
"1757","1109128",2014-01-23 00:01:00,2014-01-24 23:59:00,40
"1758","1109129",2014-01-25 00:01:00,2014-01-26 23:59:00,40
"1759","1109130",2014-01-27 00:01:00,2014-01-27 23:59:00,40
"1760","1109131",2014-01-28 00:01:00,2014-01-28 23:59:00,40
"1761","1109132",2014-01-30 00:01:00,2014-01-31 23:59:00,45
"1762","1109133",2014-01-24 00:01:00,2014-01-24 23:59:00,45
"1763","1109134",2014-01-23 00:01:00,2014-01-23 23:59:00,45
"1764","1109135",2014-01-22 00:01:00,2014-01-22 23:59:00,45
"1765","1109136",2014-01-20 00:01:00,2014-01-20 23:59:00,45
"1766","1109137",2014-01-17 00:01:00,2014-01-17 23:59:00,45
"1767","1109138",2014-01-16 00:01:00,2014-01-16 23:59:00,45
"1768","1109139",2014-01-02 00:01:00,2014-01-02 23:59:00,45
"1769","1109140",2014-01-03 00:01:00,2014-01-03 23:59:00,45
"1770","1109141",2014-01-09 00:01:00,2014-01-09 23:59:00,45
"1771","1109142",2014-01-10 00:01:00,2014-01-10 23:59:00,45
"1772","1109143",2014-03-25 00:01:00,2014-03-27 23:59:00,47
"1773","1109144",2014-03-10 00:01:00,2014-03-11 23:59:00,66
"1774","1109145",2014-03-23 00:01:00,2014-03-25 23:59:00,66
"1775","1109146",2014-01-16 00:01:00,2014-01-16 23:59:00,59
"1776","1109147",2014-01-27 00:01:00,2014-01-27 23:59:00,59
"1777","1109148",2014-02-24 00:01:00,2014-02-25 23:59:00,49
"1778","1109149",2014-03-09 00:01:00,2014-03-10 23:59:00,49
"1779","1109150",2014-03-15 00:01:00,2014-03-16 23:59:00,49
"1780","1109151",2014-04-02 00:01:00,2014-04-05 23:59:00,66
"1781","1109152",2014-04-06 00:01:00,2014-04-07 23:59:00,66
"1782","1109153",2014-05-15 00:01:00,2014-05-15 23:59:00,44
"1783","1109154",2014-05-23 00:01:00,2014-05-23 23:59:00,44
"1784","1109155",2014-02-01 00:01:00,2014-02-01 23:59:00,54
"1785","1109156",2014-02-02 00:01:00,2014-02-02 23:59:00,54
"1786","1109157",2014-02-07 00:01:00,2014-02-07 23:59:00,54
"1787","1109158",2014-02-09 00:01:00,2014-02-09 23:59:00,54
"1788","1109159",2014-02-14 00:01:00,2014-02-14 23:59:00,54
"1789","1109160",2014-02-15 00:01:00,2014-02-15 23:59:00,54
"1790","1109161",2014-02-19 00:01:00,2014-02-19 23:59:00,54
"1791","1109162",2014-02-20 00:01:00,2014-02-20 23:59:00,54
"1792","1109163",2014-02-25 00:01:00,2014-02-25 23:59:00,54
"1793","1109164",2014-02-26 00:01:00,2014-02-26 23:59:00,54
"1794","1109165",2014-02-06 00:01:00,2014-02-06 23:59:00,50
"1795","1109166",2014-02-07 00:01:00,2014-02-07 23:59:00,50
"1796","1109167",2014-02-11 00:01:00,2014-02-11 23:59:00,50
"1797","1109168",2014-02-14 00:01:00,2014-02-14 23:59:00,50
"1798","1109169",2014-02-15 00:01:00,2014-02-15 23:59:00,50
"1799","1109170",2014-02-16 00:01:00,2014-02-16 23:59:00,50
"1800","1109171",2014-02-17 00:01:00,2014-02-17 23:59:00,50
"1801","1109172",2014-03-10 00:01:00,2014-03-12 23:59:00,55
"1802","1109173",2014-03-02 00:01:00,2014-03-03 23:59:00,55
"1803","1109174",2014-02-23 00:01:00,2014-02-25 23:59:00,55
"1804","1109175",2014-02-11 00:01:00,2014-02-14 23:59:00,55
"1805","1109176",2014-02-01 00:01:00,2014-02-04 23:59:00,55
"1806","1109177",2014-02-09 00:01:00,2014-02-11 23:59:00,80
"1807","1109178",2014-05-19 00:01:00,2014-05-20 23:59:00,47
"1808","1109179",2014-05-26 00:01:00,2014-05-27 23:59:00,47
"1809","1109180",2014-04-29 00:01:00,2014-05-03 23:59:00,66
"1810","1109181",2014-05-07 00:01:00,2014-05-09 23:59:00,66
"1811","1109182",2014-05-14 00:01:00,2014-05-16 23:59:00,66
"1812","1109183",2014-05-24 00:01:00,2014-05-26 23:59:00,66
"1813","1109184",2014-05-20 00:01:00,2014-05-20 23:59:00,54
"1814","1109185",2014-05-21 00:01:00,2014-05-22 23:59:00,54
"1815","1109186",2014-05-23 00:01:00,2014-05-23 23:59:00,54
"1816","1108082",2014-06-19 00:01:00,2014-06-19 23:59:00,59
"1817","1108083",2014-06-26 00:01:00,2014-06-26 23:59:00,59
"1818","1108084",2014-06-12 00:01:00,2014-06-12 23:59:00,81
"1819","1108085",2014-06-13 00:01:00,2014-06-13 23:59:00,81
"1820","1108086",2014-06-18 00:01:00,2014-06-18 23:59:00,81
"1821","1108087",2014-06-19 00:01:00,2014-06-19 23:59:00,81
"1822","1108088",2014-06-26 00:01:00,2014-06-26 23:59:00,81
"1823","1108089",2014-06-27 00:01:00,2014-06-27 23:59:00,81
"1824","1108090",2014-04-09 00:01:00,2014-04-09 23:59:00,70
"1825","1108091",2014-04-11 00:01:00,2014-04-11 23:59:00,70
"1826","1108092",2014-04-25 00:01:00,2014-04-25 23:59:00,70
"1827","1108093",2014-04-30 00:01:00,2014-04-30 23:59:00,70
"1828","1108094",2014-05-01 00:01:00,2014-05-01 23:59:00,70
"1829","1108095",2014-05-08 00:01:00,2014-05-08 23:59:00,70
"1830","1108096",2014-05-12 00:01:00,2014-05-12 23:59:00,70
"1831","1108097",2014-05-14 00:01:00,2014-05-14 23:59:00,70
"1832","1108098",2014-05-20 00:01:00,2014-05-20 23:59:00,70
"1833","1108099",2014-05-23 00:01:00,2014-05-23 23:59:00,70
"1834","1108100",2014-05-31 00:01:00,2014-05-31 23:59:00,70
"1835","1108101",2014-05-04 00:01:00,2014-05-04 23:59:00,58
"1836","1108102",2014-05-05 00:01:00,2014-05-05 23:59:00,58
"1837","1108103",2014-05-08 00:01:00,2014-05-08 23:59:00,58
"1838","1108104",2014-05-13 00:01:00,2014-05-13 23:59:00,58
"1839","1108105",2014-04-12 00:01:00,2014-04-13 23:59:00,51
"1840","1108106",2014-04-15 00:01:00,2014-04-15 23:59:00,51
"1841","1108107",2014-05-26 00:01:00,2014-05-27 23:59:00,54
"1842","1108108",2014-04-05 00:01:00,2014-04-05 23:59:00,46
"1843","1108109",2014-05-26 00:01:00,2014-05-26 23:59:00,40
"1844","1108110",2014-05-27 00:01:00,2014-05-27 23:59:00,40
"1845","1108111",2014-05-28 00:01:00,2014-05-28 23:59:00,40
"1846","1108112",2014-09-15 00:01:00,2014-09-17 23:59:00,47
"1847","1108113",2014-09-21 00:01:00,2014-09-23 23:59:00,47
"1848","1108114",2014-09-13 00:01:00,2014-09-15 23:59:00,49
"1849","1108115",2014-08-31 00:01:00,2014-09-02 23:59:00,47
"1850","1108116",2014-09-06 00:01:00,2014-09-09 23:59:00,47
"1851","1108117",2014-01-02 00:01:00,2014-01-05 23:59:00,41
"1852","1108118",2014-02-05 00:01:00,2014-02-05 23:59:00,59
"1853","1108119",2014-02-07 00:01:00,2014-02-07 23:59:00,59
"1854","1108120",2014-02-12 00:01:00,2014-02-12 23:59:00,59
"1855","1108121",2014-02-13 00:01:00,2014-02-13 23:59:00,59
"1856","1108122",2014-02-14 00:01:00,2014-02-14 23:59:00,59
"1857","1108123",2014-02-21 00:01:00,2014-02-21 23:59:00,59
"1858","1108124",2014-02-23 00:01:00,2014-02-23 23:59:00,59
"1859","1108125",2014-02-24 00:01:00,2014-02-24 23:59:00,59
"1860","1108126",2014-02-25 00:01:00,2014-02-25 23:59:00,59
"1861","1108127",2014-04-10 00:01:00,2014-04-10 23:59:00,51
"1862","1108128",2014-02-05 00:01:00,2014-02-05 23:59:00,46
"1863","1108129",2014-11-08 00:01:00,2014-11-08 23:59:00,54
"1864","1108130",2014-03-25 00:01:00,2014-03-25 23:59:00,54
"1865","1108131",2014-12-29 00:01:00,2014-12-29 23:59:00,46
"1866","1108132",2014-07-28 00:01:00,2014-07-28 23:59:00,77
"1867","1108133",2014-12-04 00:01:00,2014-12-06 23:59:00,63
"1868","1108134",2014-12-18 00:01:00,2014-12-19 23:59:00,63
"1869","1108135",2014-12-27 00:01:00,2014-12-29 23:59:00,63
"1870","1108136",2014-04-04 00:01:00,2014-04-04 23:59:00,44
"1871","1108137",2014-11-23 00:01:00,2014-11-23 23:59:00,50
"1872","1108138",2014-11-21 00:01:00,2014-11-21 23:59:00,50
"1873","1108139",2014-11-20 00:01:00,2014-11-20 23:59:00,50
"1874","1108140",2014-11-19 00:01:00,2014-11-19 23:59:00,50
"1875","1108141",2014-11-17 00:01:00,2014-11-17 23:59:00,50
"1876","1108142",2014-11-16 00:01:00,2014-11-16 23:59:00,50
"1877","1108143",2014-11-14 00:01:00,2014-11-14 23:59:00,50
"1878","1108144",2014-11-13 00:01:00,2014-11-13 23:59:00,50
"1879","1108145",2014-11-12 00:01:00,2014-11-12 23:59:00,50
"1880","1108146",2014-11-11 00:01:00,2014-11-11 23:59:00,50
"1881","1108147",2014-11-10 00:01:00,2014-11-10 23:59:00,50
"1882","1108148",2014-11-09 00:01:00,2014-11-09 23:59:00,50
"1883","1108149",2014-11-07 00:01:00,2014-11-07 23:59:00,50
"1884","1108150",2014-07-27 00:01:00,2014-07-27 23:59:00,58
"1885","1109187",2014-05-24 00:01:00,2014-05-24 23:59:00,54
"1886","1109188",2014-05-25 00:01:00,2014-05-25 23:59:00,54
"1887","1109189",2014-05-28 00:01:00,2014-05-28 23:59:00,54
"1888","1109190",2014-07-15 00:01:00,2014-07-17 23:59:00,61
"1889","1109191",2014-04-19 00:01:00,2014-04-19 23:59:00,40
"1890","1109192",2014-04-20 00:01:00,2014-04-20 23:59:00,40
"1891","1109193",2014-04-30 00:01:00,2014-04-30 23:59:00,40
"1892","1109194",2014-05-01 00:01:00,2014-05-01 23:59:00,40
"1893","1109195",2014-05-02 00:01:00,2014-05-02 23:59:00,40
"1894","1109196",2014-05-03 00:01:00,2014-05-03 23:59:00,40
"1895","1109197",2014-05-04 00:01:00,2014-05-04 23:59:00,40
"1896","1109198",2014-03-24 00:01:00,2014-03-26 23:59:00,56
"1897","1109199",2014-07-17 00:01:00,2014-07-21 23:59:00,73
"1898","1109200",2014-05-18 00:01:00,2014-05-20 23:59:00,69
"1899","1109201",2014-09-29 00:01:00,2014-09-29 23:59:00,43
"1900","1109202",2014-01-19 00:01:00,2014-01-19 23:59:00,40
"1901","1109203",2014-01-20 00:01:00,2014-01-20 23:59:00,40
"1902","1109204",2014-01-21 00:01:00,2014-01-21 23:59:00,40
"1903","1109205",2014-04-10 00:01:00,2014-04-12 23:59:00,61
"1904","1109206",2014-01-25 00:01:00,2014-01-28 23:59:00,69
"1905","1109207",2014-01-15 00:01:00,2014-01-17 23:59:00,49
"1906","1109208",2014-01-25 00:01:00,2014-01-27 23:59:00,49
"1907","1109209",2014-02-04 00:01:00,2014-02-05 23:59:00,49
"1908","1109210",2014-01-14 00:01:00,2014-01-16 23:59:00,47
"1909","1109211",2014-01-24 00:01:00,2014-01-27 23:59:00,47
"1910","1109212",2014-02-03 00:01:00,2014-02-03 23:59:00,47
"1911","1109213",2014-02-11 00:01:00,2014-02-13 23:59:00,47
"1912","1109214",2014-02-22 00:01:00,2014-02-25 23:59:00,47
"1913","1109215",2014-03-07 00:01:00,2014-03-10 23:59:00,78
"1914","1109216",2014-03-01 00:01:00,2014-03-02 23:59:00,47
"1915","1109217",2014-03-12 00:01:00,2014-03-14 23:59:00,47
"1916","1109218",2014-02-28 00:01:00,2014-03-02 23:59:00,80
"1917","1109219",2014-03-13 00:01:00,2014-03-16 23:59:00,80
"1918","1109220",2014-03-23 00:01:00,2014-03-26 23:59:00,61
"1919","1109221",2014-03-01 00:01:00,2014-03-02 23:59:00,61
"1920","1109222",2014-05-15 00:01:00,2014-05-18 23:59:00,61
"1921","1109223",2014-02-09 00:01:00,2014-02-12 23:59:00,61
"1922","1109224",2014-05-31 00:01:00,2014-06-01 23:59:00,63
"1923","1109225",2014-04-30 00:01:00,2014-05-02 23:59:00,63
"1924","1109226",2014-04-24 00:01:00,2014-04-26 23:59:00,63
"1925","1109227",2014-02-09 00:01:00,2014-02-12 23:59:00,69
"1926","1109228",2014-02-23 00:01:00,2014-02-25 23:59:00,69
"1927","1109229",2014-03-24 00:01:00,2014-03-24 23:59:00,40
"1928","1109230",2014-03-25 00:01:00,2014-03-25 23:59:00,40
"1929","1109231",2014-05-13 00:01:00,2014-05-16 23:59:00,57
"1930","1109232",2014-04-29 00:01:00,2014-05-02 23:59:00,57
"1931","1109233",2014-04-09 00:01:00,2014-04-10 23:59:00,57
"1932","1109234",2014-04-04 00:01:00,2014-04-05 23:59:00,57
"1933","1109235",2014-03-03 00:01:00,2014-03-07 23:59:00,57
"1934","1109236",2014-01-21 00:01:00,2014-01-23 23:59:00,57
"1935","1109237",2014-02-22 00:01:00,2014-02-25 23:59:00,63
"1936","1109238",2014-03-29 00:01:00,2014-03-31 23:59:00,57
"1937","1109239",2014-03-12 00:01:00,2014-03-13 23:59:00,69
"1938","1109240",2014-04-24 00:01:00,2014-04-27 23:59:00,61
"1939","1109241",2014-05-01 00:01:00,2014-05-05 23:59:00,61
"1940","1109242",2014-03-28 00:01:00,2014-03-28 23:59:00,40
"1941","1109243",2014-03-29 00:01:00,2014-03-29 23:59:00,40
"1942","1109244",2014-05-18 00:01:00,2014-05-19 23:59:00,51
"1943","1109245",2014-04-16 00:01:00,2014-04-17 23:59:00,51
"1944","1109246",2014-04-06 00:01:00,2014-04-06 23:59:00,40
"1945","1109247",2014-04-07 00:01:00,2014-04-07 23:59:00,40
"1946","1109248",2014-04-08 00:01:00,2014-04-08 23:59:00,40
"1947","1109249",2014-04-09 00:01:00,2014-04-09 23:59:00,40
"1948","1109250",2014-04-10 00:01:00,2014-04-10 23:59:00,40
"1949","1109251",2014-02-04 00:01:00,2014-02-04 23:59:00,46
"1950","1109252",2014-06-18 00:01:00,2014-06-20 23:59:00,61
"1951","1109253",2014-06-24 00:01:00,2014-06-28 23:59:00,61
"1952","1109254",2014-09-26 00:01:00,2014-09-26 23:59:00,43
"1953","1109255",2014-09-25 00:01:00,2014-09-25 23:59:00,43
"1954","1108151",2014-09-03 00:01:00,2014-09-03 23:59:00,60
"1955","1108152",2014-05-08 00:01:00,2014-05-09 23:59:00,61
"1956","1108153",2014-07-21 00:01:00,2014-07-23 23:59:00,63
"1957","1108154",2014-03-14 00:01:00,2014-03-14 23:59:00,42
"1958","1108155",2014-03-15 00:01:00,2014-03-15 23:59:00,42
"1959","1108156",2014-06-01 00:01:00,2014-06-01 23:59:00,42
"1960","1108157",2014-12-27 00:01:00,2014-12-29 23:59:00,78
"1961","1108158",2014-07-19 00:01:00,2014-07-19 23:59:00,42
"1962","1108159",2014-07-22 00:01:00,2014-07-22 23:59:00,42
"1963","1108160",2014-10-30 00:01:00,2014-10-30 23:59:00,45
"1964","1108161",2014-10-31 00:01:00,2014-10-31 23:59:00,45
"1965","1108162",2014-10-09 00:01:00,2014-10-09 23:59:00,45
"1966","1108163",2014-10-10 00:01:00,2014-10-10 23:59:00,45
"1967","1108164",2014-12-29 00:01:00,2014-12-29 23:59:00,54
"1968","1108165",2014-12-21 00:01:00,2014-12-21 23:59:00,54
"1969","1108166",2014-12-19 00:01:00,2014-12-19 23:59:00,54
"1970","1108167",2014-12-17 00:01:00,2014-12-17 23:59:00,54
"1971","1108168",2014-12-16 00:01:00,2014-12-16 23:59:00,54
"1972","1108169",2014-12-15 00:01:00,2014-12-15 23:59:00,54
"1973","1108170",2014-12-10 00:01:00,2014-12-10 23:59:00,54
"1974","1108171",2014-12-08 00:01:00,2014-12-08 23:59:00,54
"1975","1108172",2014-12-07 00:01:00,2014-12-07 23:59:00,54
"1976","1108173",2014-12-06 00:01:00,2014-12-06 23:59:00,54
"1977","1108174",2014-12-05 00:01:00,2014-12-05 23:59:00,54
"1978","1108175",2014-10-08 00:01:00,2014-10-09 23:59:00,56
"1979","1108176",2014-10-04 00:01:00,2014-10-07 23:59:00,73
"1980","1108177",2014-06-30 00:01:00,2014-06-30 23:59:00,42
"1981","1108178",2014-10-02 00:01:00,2014-10-02 23:59:00,74
"1982","1108179",2014-12-06 00:01:00,2014-12-08 23:59:00,79
"1983","1108180",2014-03-04 00:01:00,2014-03-04 23:59:00,42
"1984","1108181",2014-09-12 00:01:00,2014-09-12 23:59:00,70
"1985","1108182",2014-06-01 00:01:00,2014-06-01 23:59:00,70
"1986","1108183",2014-06-07 00:01:00,2014-06-07 23:59:00,70
"1987","1108184",2014-06-08 00:01:00,2014-06-08 23:59:00,70
"1988","1108185",2014-06-06 00:01:00,2014-06-06 23:59:00,70
"1989","1108186",2014-06-11 00:01:00,2014-06-11 23:59:00,70
"1990","1108187",2014-06-12 00:01:00,2014-06-12 23:59:00,70
"1991","1108188",2014-06-18 00:01:00,2014-06-18 23:59:00,70
"1992","1108189",2014-06-19 00:01:00,2014-06-19 23:59:00,70
"1993","1108190",2014-06-26 00:01:00,2014-06-26 23:59:00,70
"1994","1108191",2014-06-27 00:01:00,2014-06-27 23:59:00,70
"1995","1108192",2014-06-29 00:01:00,2014-06-29 23:59:00,70
"1996","1108193",2014-07-02 00:01:00,2014-07-02 23:59:00,70
"1997","1108194",2014-07-15 00:01:00,2014-07-15 23:59:00,70
"1998","1108195",2014-07-17 00:01:00,2014-07-17 23:59:00,70
"1999","1108196",2014-07-18 00:01:00,2014-07-18 23:59:00,70
"2000","1108197",2014-07-19 00:01:00,2014-07-19 23:59:00,70
"2001","1108198",2014-07-20 00:01:00,2014-07-20 23:59:00,70
"2002","1108199",2014-07-21 00:01:00,2014-07-21 23:59:00,70
"2003","1108200",2014-07-22 00:01:00,2014-07-22 23:59:00,70
"2004","1108201",2014-07-23 00:01:00,2014-07-23 23:59:00,70
"2005","1108202",2014-07-26 00:01:00,2014-07-26 23:59:00,70
"2006","1108203",2014-07-27 00:01:00,2014-07-27 23:59:00,70
"2007","1108204",2014-01-06 00:01:00,2014-01-06 23:59:00,44
"2008","1108205",2014-01-07 00:01:00,2014-01-07 23:59:00,44
"2009","1108206",2014-01-15 00:01:00,2014-01-15 23:59:00,44
"2010","1108207",2014-01-16 00:01:00,2014-01-16 23:59:00,44
"2011","1108208",2014-01-19 00:01:00,2014-01-19 23:59:00,44
"2012","1108209",2014-01-20 00:01:00,2014-01-20 23:59:00,44
"2013","1108210",2014-01-13 00:01:00,2014-01-15 23:59:00,86
"2014","1108211",2014-01-09 00:01:00,2014-01-13 23:59:00,41
"2015","1108212",2014-01-18 00:01:00,2014-01-21 23:59:00,41
"2016","1108213",2014-01-27 00:01:00,2014-01-30 23:59:00,41
"2017","1108214",2014-02-20 00:01:00,2014-02-24 23:59:00,41
"2018","1108215",2014-03-01 00:01:00,2014-03-04 23:59:00,41
"2019","1108216",2014-12-26 00:01:00,2014-12-28 23:59:00,69
"2020","1108217",2014-04-01 00:01:00,2014-04-04 23:59:00,47
"2021","1108218",2014-04-27 00:01:00,2014-04-29 23:59:00,47
"2022","1108219",2014-05-05 00:01:00,2014-05-08 23:59:00,78
"2023","1108220",2014-03-13 00:01:00,2014-03-15 23:59:00,41
"2024","1109256",2014-09-24 00:01:00,2014-09-24 23:59:00,43
"2025","1109257",2014-09-23 00:01:00,2014-09-23 23:59:00,43
"2026","1109259",2014-09-19 00:01:00,2014-09-19 23:59:00,43
"2027","1109260",2014-09-18 00:01:00,2014-09-18 23:59:00,43
"2028","1109261",2014-09-17 00:01:00,2014-09-17 23:59:00,43
"2029","1109262",2014-09-12 00:01:00,2014-09-12 23:59:00,43
"2030","1109263",2014-09-10 00:01:00,2014-09-10 23:59:00,43
"2031","1109264",2014-09-09 00:01:00,2014-09-09 23:59:00,43
"2032","1109265",2014-09-05 00:01:00,2014-09-05 23:59:00,43
"2033","1109266",2014-09-03 00:01:00,2014-09-03 23:59:00,43
